age,gender,income,education,married,children,purchase_amount,occupation_Artist,occupation_Businessman,occupation_Doctor,occupation_Engineer,occupation_HR,occupation_Housewife,occupation_Lawyer,occupation_Retired,occupation_Salesman,occupation_Scientist,occupation_Unemployed,beauty,books,clothing,electronics,food,furniture,home,sports
-1.1486309168066442,1,-0.24038535263519786,3,0,-0.4498551028321959,0.42352499074218625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.680151967473422,0,0.08382384205547387,1,1,1.3212279791843233,-0.27531646687296474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
-1.2936967057440836,0,-0.17821699135714036,3,1,0.43568643817606373,0.2044251197229405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.5196256559739076,0,0.8398992494331574,4,1,-0.4498551028321959,0.7645423760733656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1.1724217061923845,0,-0.31040846912383757,3,0,1.3212279791843233,-1.18364129386951,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.664691444911347,1,-0.41226602500083653,3,0,-1.3353966438404554,-0.4397559022126583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.1486309168066442,0,1.0848380423552062,2,1,-1.3353966438404554,1.2576320492152016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1.680151967473422,0,1.3973684927611103,3,0,-1.3353966438404554,0.8574796928051445,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
-1.003565127869205,0,1.2555167735965098,4,0,0.43568643817606373,-1.0241243416263097,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0.664691444911347,1,-0.8640021310464234,1,1,0.43568643817606373,-1.000428558376297,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
-0.7134335499943264,1,0.7751164339719222,2,0,-1.3353966438404554,0.9194871572592301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1.1724217061923845,1,1.3408795041661516,1,1,1.3212279791843233,1.3233305742098833,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.2782361831820085,1,0.9723221942462406,4,0,0.43568643817606373,-0.508046288742343,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0.8822901283175059,1,-0.16838936740528054,1,1,-1.3353966438404554,-1.4712777421481875,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
0.01189539469287013,0,1.5284327336286827,4,1,0.43568643817606373,-1.186765935554178,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-1.583828283618962,0,-0.2959089905400626,4,1,0.43568643817606373,0.38453663543351235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
-0.9310322334004852,1,-0.662739373780924,2,1,0.43568643817606373,-0.3976154276211,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
-0.4958348665881674,1,0.11207368972439564,2,0,-0.4498551028321959,0.4330498807126731,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.6409006555256067,0,-0.5600824603299602,3,1,-1.3353966438404554,-0.17264122780985014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.3900203895985435,0,0.09587895893697715,3,0,-1.3353966438404554,0.0809038727894549,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.3507690776507281,0,0.05958974517568151,3,0,0.43568643817606373,0.41160682036448376,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-0.785966444463046,1,2.601256607814576,2,1,-1.3353966438404554,0.8067361042607443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
-1.4387624946815227,1,0.6620724627447907,2,1,-1.3353966438404554,-0.16910570064295088,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
-1.3662296002128032,0,-0.6098189894198447,2,0,-0.4498551028321959,2.0193559669591457,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.22949407809902908,1,1.8387661809283427,4,1,0.43568643817606373,-1.6597151454040986,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
-1.6563611780876817,0,1.4952768778896146,3,1,-0.4498551028321959,-0.053338547660705234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3745598670364684,1,1.1237738763063736,3,1,0.43568643817606373,0.12797553744297804,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
0.3745598670364684,0,1.2204576850565385,3,0,-0.4498551028321959,0.9003577278624458,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-1.583828283618962,0,-0.5119765531576358,3,0,-1.3353966438404554,0.08802691354969856,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-0.2782361831820085,1,-0.3170608495141135,2,1,-1.3353966438404554,-0.8655032758412634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1.244954600661104,1,0.1726313204428095,2,1,-0.4498551028321959,1.6051568135949819,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.3174874951298239,0,0.08351361240507958,4,0,-1.3353966438404554,-0.681137089795636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9548230227862256,1,-0.08743572300679713,1,0,1.3212279791843233,-1.1825791123211353,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
-0.42330197211944776,1,-0.9128123053283239,1,1,-1.3353966438404554,0.18367570531742217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.08442828916158977,1,0.963884331321949,1,1,1.3212279791843233,2.5065986442293746,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
-1.1486309168066442,0,0.3394978196198095,4,0,1.3212279791843233,0.38677484086942243,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
-0.8584993389317657,1,0.2949679748279657,1,0,1.3212279791843233,-0.8616984995630244,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.3174874951298239,1,-0.2297453727697648,4,0,1.3212279791843233,1.2998235134374234,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
-0.568367761056887,1,1.4374386610939576,3,1,0.43568643817606373,0.9308469760755892,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0.30202697256774874,0,0.9610087390267483,3,0,-1.3353966438404554,-0.5798926001660543,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
-1.583828283618962,1,0.099358037940551,1,0,0.43568643817606373,0.9700311471202343,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.221163811275364,1,-0.48488628329638683,1,0,-1.3353966438404554,1.0117078436179787,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.22949407809902908,1,-0.7242493731552458,3,0,-0.4498551028321959,-1.0104645856805163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.785966444463046,0,0.5697603194733164,1,0,0.43568643817606373,-1.9095080215314966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0.22949407809902908,0,1.9644424594438907,4,0,-1.3353966438404554,1.6084384534629699,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3745598670364684,1,-1.0144190891186622,3,0,-0.4498551028321959,0.5438411261866629,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.3745598670364684,1,-0.8857068323829219,2,0,-0.4498551028321959,0.3401048051834961,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
-0.2782361831820085,1,-0.5745746395049073,4,1,-1.3353966438404554,0.3862556244218627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.785966444463046,0,0.2058300018831175,3,1,1.3212279791843233,-0.7189233812883248,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.5921585504426273,1,1.1501951189810622,3,1,-1.3353966438404554,0.20001359380662515,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
1.3174874951298239,0,-0.5975181514555327,2,0,-0.4498551028321959,-1.4824501664399707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1724217061923845,1,0.9912307125811056,1,0,-1.3353966438404554,0.9063235612735239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1.6076190730047024,0,-1.0481846583532946,2,1,-1.3353966438404554,-0.33890459089213787,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
0.5196256559739076,0,1.0269935920480038,4,1,1.3212279791843233,0.7890273110963578,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1.3174874951298239,1,-2.213868712637311,4,0,-1.3353966438404554,-1.4760589947729155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
-0.9310322334004852,1,-1.3144441288230753,2,0,-0.4498551028321959,0.915176347611898,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.9548230227862256,0,-1.0223196808853485,4,1,1.3212279791843233,0.502333457294895,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.9310322334004852,0,-1.1724308397581178,3,0,1.3212279791843233,0.299999477782024,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
-1.0760980223379246,0,1.9912485278287075,1,1,1.3212279791843233,0.32835940395954494,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.3900203895985435,0,1.2415164708444268,1,1,1.3212279791843233,-0.4422754385354937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.1724217061923845,0,-1.084416500162722,2,1,-0.4498551028321959,2.343860624160946,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.9548230227862256,0,-1.1040584378468694,2,0,1.3212279791843233,-1.5556095963035734,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.13317039424456917,1,-0.3501516653181944,4,1,1.3212279791843233,0.33630293812370327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.13317039424456917,1,1.2934729190323044,2,0,0.43568643817606373,0.4187844033771773,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.462553284067263,1,0.0005302621014990926,3,1,-1.3353966438404554,-0.7123168001568903,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.4958348665881674,0,0.5305370122434998,1,1,-0.4498551028321959,-1.3733316811261003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.7134335499943264,0,0.12783470054066748,3,1,-1.3353966438404554,0.023191597718358197,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1.3174874951298239,0,0.9789566110012884,3,1,0.43568643817606373,0.04974201151628049,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.9310322334004852,0,0.11070395306295237,2,1,-0.4498551028321959,-0.8602529840297675,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
1.5350861785359828,1,-0.552597496188623,1,0,1.3212279791843233,1.430220836917648,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.08442828916158977,1,0.7367352005505013,2,0,1.3212279791843233,0.39179746994098946,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.3174874951298239,0,-1.4537333455419734,4,1,-1.3353966438404554,-0.752113390512534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.1724217061923845,1,2.324124845363867,2,0,1.3212279791843233,-1.0203253079002048,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
0.08442828916158977,1,0.5746529609360115,2,1,1.3212279791843233,-1.7505076621276374,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-1.5112953891502425,1,-1.5259729895380936,3,0,1.3212279791843233,0.07265844849946085,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
-0.8584993389317657,0,1.544474913426125,1,1,-1.3353966438404554,-0.22814914467194713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-1.6563611780876817,1,1.0731235056061583,2,0,0.43568643817606373,1.7477227766016943,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.5112953891502425,0,0.5514288366629443,2,0,-1.3353966438404554,0.2785009533939777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.680151967473422,0,-0.424032215039488,2,0,0.43568643817606373,1.4676425505389554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0.01189539469287013,0,-0.1623860383717992,2,1,-0.4498551028321959,0.014428801524090935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.20570328871328883,1,0.9145044648392177,3,1,1.3212279791843233,0.28098043092700675,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1.6076190730047024,0,-0.23448315162958747,1,1,-0.4498551028321959,0.1337788024939808,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1.099888811723665,0,-1.1894103679551637,4,1,-0.4498551028321959,0.22608873272322497,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-1.583828283618962,1,0.08664347143635959,2,1,-0.4498551028321959,0.7855519084171118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.2782361831820085,0,-1.3312724570127452,3,0,-0.4498551028321959,-1.2777490333905173,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0.8822901283175059,1,0.2979367127367572,4,0,1.3212279791843233,1.1536929504362843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.08442828916158977,0,-2.0707255129321505,2,1,1.3212279791843233,-0.19480880856085248,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.785966444463046,0,-0.16143471461977227,3,1,-0.4498551028321959,0.5531135199456265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-1.0760980223379246,0,0.6103108264326274,4,0,1.3212279791843233,0.9900683528694337,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
-1.583828283618962,1,0.9125615461984042,3,1,1.3212279791843233,-0.638937317174288,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
-1.0760980223379246,0,-1.2107800053232969,3,1,0.43568643817606373,-1.011382949450142,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1.3900203895985435,1,0.35509246577469705,1,0,-1.3353966438404554,-1.3651068497665995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-1.1486309168066442,0,-0.9202105708555296,3,1,1.3212279791843233,0.9805217764749357,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1.099888811723665,0,0.36218166426140963,1,1,1.3212279791843233,-0.6378666768122114,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
1.462553284067263,0,-0.4220628611632844,2,0,-1.3353966438404554,-1.5348690649040226,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
-0.42330197211944776,1,-0.7406975042855912,1,1,0.43568643817606373,-0.2770754859292944,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.3745598670364684,1,-1.3952303134171204,3,1,1.3212279791843233,0.8826194747621817,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
-1.583828283618962,1,-1.0288211932663893,2,1,-0.4498551028321959,0.7351061176823932,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
-0.9310322334004852,1,-2.100968579585246,1,0,1.3212279791843233,-2.1510385274739536,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.6563611780876817,1,-0.9530946658866918,1,1,-0.4498551028321959,1.5341846201275229,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
-1.221163811275364,0,0.7695067676270771,4,1,-0.4498551028321959,0.028246152056312257,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7372243393800666,1,-0.17700986912610628,3,0,0.43568643817606373,-0.6655217321825142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
-1.4387624946815227,0,1.2582327896040533,4,1,-1.3353966438404554,-0.05424221423876187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
0.15696118363030942,0,-1.5282263744033764,3,1,-0.4498551028321959,-0.17982266888058854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-1.5112953891502425,1,0.2608043816151803,4,0,0.43568643817606373,1.2807806040644345,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.15696118363030942,1,2.7869110403121757,1,0,-0.4498551028321959,0.725871255063738,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.42330197211944776,0,0.889875022977528,2,0,-0.4498551028321959,1.5146644453831872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
-0.9310322334004852,1,-1.664122047511687,2,0,0.43568643817606373,-0.9321867237819299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5921585504426273,0,-0.44020089966925263,3,1,-0.4498551028321959,0.20733684205213232,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
-0.2782361831820085,1,1.7502301118057435,1,1,1.3212279791843233,0.28584205569755095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.1486309168066442,1,-0.13392101120405936,3,0,1.3212279791843233,-0.8560573554131323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
-0.2782361831820085,1,0.9886091618970531,1,1,1.3212279791843233,0.16107957623026228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.15696118363030942,1,-0.13601216070568212,4,1,-0.4498551028321959,-0.168298252457333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.4387624946815227,1,-0.8614773080810701,2,1,0.43568643817606373,-0.7810355874200234,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
-1.3662296002128032,0,1.2355134589681054,3,0,0.43568643817606373,-0.7646695105681254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9548230227862256,0,0.3846141145403374,1,1,-1.3353966438404554,2.0927443609141188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
-0.42330197211944776,0,0.734815994880259,3,1,0.43568643817606373,0.7836663849987097,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.3507690776507281,0,0.7195572756112193,2,1,-0.4498551028321959,-0.4427277151231195,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1.6076190730047024,0,0.962389723530618,2,1,0.43568643817606373,-1.416009584144126,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-0.06063749977584952,0,0.03663088686059662,2,0,-0.4498551028321959,-0.11998938222770067,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
-0.8584993389317657,1,0.6816658560419949,4,1,-1.3353966438404554,-1.073575698057322,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.42330197211944776,0,-0.1180172592265156,2,1,1.3212279791843233,0.145476100537408,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.5112953891502425,1,-0.5644839739130506,3,1,-1.3353966438404554,-1.0691336017006547,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1.462553284067263,1,1.4002560598512637,4,0,-0.4498551028321959,-0.27342878886888594,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.447092761505188,1,-1.7593440499076154,2,0,0.43568643817606373,-0.18092557387570646,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.099888811723665,1,-0.10386019267404922,2,0,-0.4498551028321959,2.938707788216768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.9310322334004852,1,-1.2374871551395161,2,1,1.3212279791843233,0.23530569330925993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.2936967057440836,0,-1.0956075703097194,1,1,1.3212279791843233,-0.263941038163063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-1.003565127869205,1,1.5992504308467739,2,0,-1.3353966438404554,0.6245812583538067,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.2936967057440836,1,0.5686674720381318,1,1,0.43568643817606373,-0.1748797729498745,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0.664691444911347,0,-1.1529807571296329,4,1,0.43568643817606373,1.0698868742005734,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0.08442828916158977,1,0.8668940268084264,3,0,-1.3353966438404554,-0.6721537020833314,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
-0.568367761056887,1,1.0670010368826568,2,1,-1.3353966438404554,-1.1676602918594101,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.06063749977584952,0,-0.8899225721330454,3,1,-1.3353966438404554,-1.2073587901230276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3745598670364684,1,-0.661409582589415,2,1,0.43568643817606373,-0.6243399877475849,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
1.680151967473422,0,1.2160121880538184,3,0,0.43568643817606373,-0.9158193445081516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.9310322334004852,0,0.6303678487254327,3,1,1.3212279791843233,1.620017646554525,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1.3174874951298239,1,0.948286390407299,4,1,-1.3353966438404554,0.903530695824526,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.9310322334004852,0,-1.2302066255867568,2,0,-0.4498551028321959,-1.0313130814837743,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-1.6563611780876817,1,0.8109618880312549,1,0,0.43568643817606373,0.9724401030749312,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1.1724217061923845,1,-0.12437772959088479,4,0,-1.3353966438404554,1.1179427245378595,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1.3174874951298239,0,-1.3937249672085725,2,0,1.3212279791843233,0.739388764386944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
-0.6409006555256067,0,-0.4805829889283686,3,0,1.3212279791843233,0.6884422044506557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.4958348665881674,1,0.1494301523381139,2,0,-0.4498551028321959,-1.3522362968370583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8584993389317657,1,-0.5408205725543012,1,1,-0.4498551028321959,1.0582619620066591,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
-1.0760980223379246,0,-0.12790420897381308,2,0,-0.4498551028321959,-0.18517010770090483,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
